ts,lat,lon
1759000891725,34.029846,-118.287799
1759000921654,34.029845,-118.287799
1759000951623,34.029845,-118.287799
1759000981607,34.029845,-118.287799
1759001011612,34.029845,-118.287799
1759001041727,34.029845,-118.287799
1759001071665,34.029845,-118.287799
1759001101631,34.029845,-118.287799
1759001131677,34.029845,-118.287798
1759001161610,34.029845,-118.287798
1759001191666,34.029845,-118.287798
1759001221665,34.029845,-118.287798
1759001251630,34.029845,-118.287798
1759001281634,34.029845,-118.287798
1759001311630,34.029845,-118.287799
1759001341649,34.029845,-118.287799
1759001371790,34.029845,-118.287799
1759001401710,34.029845,-118.287799
1759001431649,34.029845,-118.287799
1759001461623,34.029845,-118.287799
1759001491645,34.029845,-118.287799
1759001521636,34.029845,-118.287799
1759001551649,34.029845,-118.287799
1759001581645,34.029845,-118.287799
1759001611636,34.029845,-118.287799
1759001641689,34.029845,-118.287798
1759001671606,34.029845,-118.287798
1759001701685,34.029845,-118.287798
1759001731643,34.029845,-118.287798
1759001761629,34.029845,-118.287798
1759001791608,34.029845,-118.287798
1759001821657,34.029845,-118.287798
1759001851622,34.029845,-118.287798
1759001881661,34.029845,-118.287798
1759001911638,34.029845,-118.287798
1759001941603,34.029845,-118.287798
1759001971590,34.029845,-118.287798
1759002001622,34.029845,-118.287798
1759002031610,34.029845,-118.287799
1759002061617,34.029825,-118.28781
1759002091621,34.02982,-118.287814
1759002121618,34.029817,-118.287815
1759002151846,34.029815,-118.287817
1759002181605,34.029815,-118.287817
1759002211628,34.029814,-118.287818
1759002241602,34.029813,-118.287818
1759002271584,34.029812,-118.287818
1759002301587,34.029812,-118.287818
1759002331658,34.029812,-118.287818
1759002361602,34.029812,-118.287818
1759002391567,34.029812,-118.287818
1759002421579,34.029812,-118.287818
1759002451598,34.029812,-118.287818
1759002481587,34.029812,-118.287818
1759002511721,34.029812,-118.287818
1759002541578,34.029817,-118.287812
1759002571599,34.029833,-118.287778
1759002601439,34.029835,-118.287773
1759002631624,34.029845,-118.287785
1759002661613,34.029841,-118.287776
1759002691602,34.029839,-118.287772
1759002721581,34.029839,-118.287772
1759002751602,34.029838,-118.287769
1759002781610,34.029838,-118.287769
1759002811648,34.029839,-118.28777
1759002841590,34.029839,-118.28777
1759002871617,34.029839,-118.28777
1759002901606,34.029839,-118.287771
1759002931602,34.029839,-118.287771
1759002961625,34.029839,-118.287773
1759002991690,34.02984,-118.287773
1759003021609,34.02984,-118.287774
1759003051802,34.029839,-118.28777
1759003081593,34.029839,-118.28777
1759003111438,34.029839,-118.28777
1759003141627,34.02984,-118.287774
1759003171591,34.029833,-118.287767
1759003201567,34.029833,-118.287767
1759003231605,34.02983,-118.287789
1759003261606,34.029829,-118.287796
1759003291620,34.029828,-118.287802
1759003321568,34.029827,-118.287802
1759003351581,34.029827,-118.287803
1759003381598,34.029827,-118.287803
1759003411605,34.029827,-118.287803
1759003441555,34.029827,-118.287803
1759003471582,34.029829,-118.287804
1759003501596,34.029828,-118.287804
1759003531537,34.029828,-118.287804
1759003561578,34.029828,-118.287804
1759003591578,34.029828,-118.287803
1759003621563,34.029828,-118.287803
1759003651588,34.029828,-118.287803
1759003681587,34.029827,-118.287803
1759003711549,34.029828,-118.287804
1759003741611,34.029828,-118.287803
1759003771590,34.029828,-118.287804
1759003801585,34.029829,-118.287804
1759003831577,34.02983,-118.287805
1759003861575,34.029828,-118.287803
1759003891599,34.029828,-118.287803
1759003921603,34.029828,-118.287803
1759003951562,34.029827,-118.287803
1759003981535,34.029828,-118.287803
1759004011581,34.029827,-118.287803
1759004041585,34.029828,-118.287803
1759004071609,34.029828,-118.287803
1759004101537,34.029829,-118.287805
1759004131562,34.029828,-118.287804
1759004161572,34.029829,-118.287805
1759004191566,34.029829,-118.287805
1759004221572,34.029829,-118.287804
1759004251562,34.029828,-118.287803
1759004281548,34.029828,-118.287804
1759004311531,34.029828,-118.287803
1759004341547,34.029829,-118.287805
1759004371600,34.029829,-118.287804
1759004401561,34.029828,-118.287803
1759004431569,34.029827,-118.287803
1759004461548,34.029829,-118.287805
1759004491582,34.029829,-118.287804
1759004521553,34.029828,-118.287803
1759004551528,34.029824,-118.287804
1759004581584,34.029822,-118.287805
1759004611559,34.029822,-118.287805
1759004641582,34.029821,-118.287805
1759004671549,34.029822,-118.287806
1759004701533,34.029822,-118.287806
1759004731526,34.029822,-118.287806
1759004761565,34.029821,-118.287805
1759004791578,34.029822,-118.287806
1759004821581,34.029822,-118.287805
1759004851550,34.029821,-118.287805
1759004881571,34.029822,-118.287806
1759004911398,34.029823,-118.287807
1759004941548,34.029821,-118.287805
1759004971543,34.029821,-118.287805
1759005001594,34.029821,-118.287805
1759005031623,34.029822,-118.287806
1759005061553,34.029821,-118.287804
1759005091527,34.029823,-118.287807
1759005121551,34.029821,-118.287805
1759005151557,34.029821,-118.287804
1759005181763,34.029822,-118.287806
1759005211525,34.029821,-118.287804
1759005241536,34.029821,-118.287805
1759005271534,34.029821,-118.287804
1759005301528,34.029821,-118.287805
1759005331566,34.029822,-118.287806
1759005361546,34.029821,-118.287805
1759005391386,34.029821,-118.287804
1759005421529,34.029821,-118.287804
1759005451578,34.029821,-118.287805
1759005481533,34.029821,-118.287805
1759005511541,34.029822,-118.287806
1759005541721,34.029823,-118.287807
1759005571537,34.029823,-118.287807
1759005601386,34.029822,-118.287806
1759005631562,34.029823,-118.287807
1759005661565,34.029821,-118.287805
1759005691586,34.029821,-118.287805
1759005721577,34.029821,-118.287804
1759005751566,34.029821,-118.287804
1759005781542,34.029821,-118.287805
1759005811561,34.029821,-118.287805
1759005841585,34.029821,-118.287805
1759005871561,34.029821,-118.287805
1759005901698,34.029821,-118.287805
1759005931562,34.029822,-118.287805
1759005961541,34.029822,-118.287805
1759005991544,34.029822,-118.287805
1759006021550,34.029822,-118.287806
1759006051529,34.029821,-118.287805
1759006081541,34.029822,-118.287806
1759006111569,34.029824,-118.287807
1759006141531,34.029821,-118.287805
1759006171542,34.029826,-118.287798
1759006201537,34.029835,-118.287787
1759006231545,34.029837,-118.287787
1759006261509,34.029837,-118.287787
1759006291561,34.029837,-118.287785
1759006321525,34.029837,-118.287785
1759006351563,34.029838,-118.287806
1759006381545,34.029839,-118.287812
1759006411502,34.029839,-118.287814
1759006441551,34.029839,-118.287814
1759006471531,34.029839,-118.287815
1759006501524,34.029839,-118.287815
1759006531521,34.029839,-118.287815
1759006561550,34.029843,-118.287827
1759006591542,34.029843,-118.287826
1759006621672,34.029843,-118.287826
1759006651518,34.029843,-118.287825
1759006681540,34.029843,-118.287825
1759006711502,34.029843,-118.287825
1759006741526,34.029843,-118.287826
1759006771660,34.029843,-118.287825
1759006801525,34.029843,-118.287826
1759006831526,34.029843,-118.287826
1759006861554,34.029843,-118.287825
1759006891530,34.029843,-118.287825
1759006921542,34.029843,-118.287814
1759006951542,34.029843,-118.287812
1759006981529,34.029843,-118.287811
1759007011562,34.029838,-118.287817
1759007041582,34.029834,-118.287822
1759007071496,34.02983,-118.287826
1759007101548,34.029829,-118.287827
1759007131540,34.029829,-118.287827
1759007161527,34.029829,-118.287827
1759007191529,34.029829,-118.287827
1759007221529,34.029844,-118.287802
1759007251519,34.029849,-118.287795
1759007281504,34.029851,-118.287792
1759007311528,34.029851,-118.287793
1759007341514,34.029851,-118.287792
1759007371503,34.029851,-118.287791
1759007401517,34.029851,-118.287791
1759007431524,34.029851,-118.287789
1759007461503,34.029851,-118.287791
1759007491543,34.029864,-118.287795
1759007521528,34.029836,-118.287783
1759007551483,34.02984,-118.287805
1759007581644,34.029851,-118.28783
1759007611522,34.029851,-118.287826
1759007641557,34.029843,-118.28782
1759007671517,34.029845,-118.287825
1759007701529,34.029844,-118.287839
1759007731511,34.02984,-118.287823
1759007761517,34.029839,-118.287826
1759007791688,34.029843,-118.287829
1759007821549,34.02982,-118.287848
1759007851514,34.029819,-118.28786
1759007881532,34.029823,-118.287872
1759007911510,34.029832,-118.287866
1759007941509,34.029834,-118.28783
1759007971553,34.02984,-118.28783
1759008001537,34.029844,-118.287817
1759008031493,34.029845,-118.287813
1759008061528,34.029842,-118.287814
1759008091552,34.029841,-118.287815
1759008121600,34.02984,-118.287802
1759008151702,34.029839,-118.287786
1759008181829,34.029828,-118.287796
1759008211495,34.029836,-118.287793
1759008241488,34.029828,-118.287777
1759008271623,34.029828,-118.287773
1759008301545,34.029831,-118.28777
1759008331546,34.029836,-118.287815
1759008361493,34.029845,-118.287839
1759008391321,34.02986,-118.287871
1759008421510,34.029863,-118.287852
1759008451342,34.029864,-118.287852
1759008481497,34.029864,-118.287852
1759008511521,34.029864,-118.287852
1759008541517,34.029864,-118.287852
1759008571520,34.029863,-118.287851
1759008601350,34.029864,-118.287852
1759008631492,34.029864,-118.287852
1759008661525,34.029864,-118.287852
1759008691500,34.029864,-118.287852
1759008721522,34.029864,-118.287852
1759008751504,34.02986,-118.287847
1759008781549,34.029848,-118.287821
1759008811509,34.029847,-118.287818
1759008841666,34.029766,-118.28771
1759008871488,34.029825,-118.287768
1759008901505,34.029863,-118.287774
1759008931708,34.029857,-118.287806
1759008961792,34.02986,-118.287769
1759008991539,34.029888,-118.287818
1759009021478,34.029892,-118.287741
1759009052131,34.028685,-118.28746
1759009081431,34.028364,-118.285694
1759009111527,34.027969,-118.284024
1759009141338,34.026254,-118.28404
1759009171527,34.02455,-118.283877
1759009201522,34.023498,-118.283869
1759009231378,34.022265,-118.283115
1759009263452,34.021604,-118.283191
1759009291315,34.021605,-118.283174
1759009321307,34.021694,-118.283016
1759009351329,34.021735,-118.282888
1759009381308,34.021755,-118.282953
1759009411330,34.021766,-118.282939
1759009441328,34.02177,-118.282913
1759009471320,34.021764,-118.282936
1759009501322,34.021779,-118.28291
1759009531330,34.021754,-118.282951
1759009561306,34.021756,-118.282953
1759009591570,34.021769,-118.282962
1759009621441,34.021759,-118.282952
1759009651361,34.021774,-118.282996
1759009681343,34.021757,-118.282941
1759009711501,34.021767,-118.282977
1759009741369,34.02176,-118.28296
1759009771339,34.021761,-118.282963
1759009801367,34.021759,-118.282966
1759009831499,34.02176,-118.28295
1759009861349,34.021761,-118.28297
1759009891686,34.021756,-118.282973
1759009921330,34.021762,-118.282981
1759009951315,34.02176,-118.282973
1759009981299,34.02176,-118.282968
1759010011337,34.021759,-118.282969
1759010041310,34.021757,-118.282967
1759010071330,34.021758,-118.282959
1759010101337,34.021758,-118.282959
1759010131321,34.021758,-118.282962
1759010161320,34.021758,-118.282961
1759010191322,34.021759,-118.28296
1759010221337,34.021759,-118.28296
1759010251490,34.021759,-118.282958
1759010281338,34.021758,-118.282963
1759010311343,34.021758,-118.282989
1759010341340,34.021761,-118.282976
1759010393475,34.02176,-118.282965
1759010423439,34.02176,-118.282965
1759010453737,34.021759,-118.28296
1759010483409,34.021759,-118.282958
1759010513270,34.021759,-118.282959
1759010543257,34.021759,-118.28296
1759010573210,34.021759,-118.282961
1759010603423,34.021759,-118.282962
1759010633446,34.021759,-118.282962
1759010663402,34.021759,-118.282961
1759010693259,34.021759,-118.282959
1759010723431,34.021758,-118.28296
1759010753427,34.02176,-118.282963
1759010783426,34.021759,-118.282952
1759010813251,34.02176,-118.28296
1759010843434,34.021759,-118.28296
1759010873429,34.021759,-118.282961
1759010903440,34.021759,-118.282959
1759010933261,34.021759,-118.28296
1759010963233,34.021759,-118.282963
1759010993243,34.02176,-118.282963
1759011023256,34.02176,-118.282962
1759011053254,34.021759,-118.282962
1759011083257,34.021759,-118.282961
1759011113210,34.021759,-118.282961
1759011143422,34.021758,-118.282961
1759011173213,34.021759,-118.282961
1759011203310,34.021759,-118.282947
1759011233268,34.021765,-118.282983
1759011263391,34.021759,-118.282949
1759011293386,34.021759,-118.282955
1759011323220,34.021758,-118.282952
1759011353384,34.021757,-118.28295
1759011383390,34.021757,-118.282951
1759011413236,34.021756,-118.28295
1759011443259,34.021758,-118.282953
1759011473272,34.021758,-118.282955
1759011503238,34.021758,-118.282961
1759011533383,34.021758,-118.282963
1759011563257,34.021759,-118.282956
1759011593445,34.021757,-118.282955
1759011623247,34.021759,-118.282952
1759011653262,34.021758,-118.28295
1759011683257,34.021758,-118.28295
1759011713471,34.021758,-118.282951
1759011743238,34.021758,-118.282948
1759011773248,34.021759,-118.282947
1759011803418,34.021759,-118.28295
1759011833263,34.021759,-118.28295
1759011863432,34.021759,-118.282955
1759011893272,34.021759,-118.282955
1759011923275,34.021759,-118.282957
1759011953207,34.02176,-118.282963
1759011983386,34.021759,-118.282961
1759012013249,34.021759,-118.282948
1759012043422,34.02176,-118.282954
1759012074078,34.021756,-118.282948
1759012103271,34.021758,-118.282952
1759012133315,34.021759,-118.282949
1759012163546,34.021763,-118.282964
1759012205098,34.021758,-118.282958
1759012223298,34.021756,-118.28295
1759012253268,34.021761,-118.282974
1759012283411,34.02176,-118.282961
1759012313427,34.021758,-118.282959
1759012343534,34.021763,-118.282988
1759012373586,34.021756,-118.282948
1759012403395,34.02176,-118.282954
1759012434630,34.02176,-118.282951
1759012463230,34.021766,-118.282996
1759012493379,34.021761,-118.282987
1759012523418,34.021762,-118.282999
1759012553243,34.021761,-118.282988
1759012583345,34.02176,-118.282978
1759012613224,34.02176,-118.282974
1759012643342,34.02176,-118.282973
1759012673371,34.021759,-118.282971
1759012703354,34.021759,-118.282969
1759012733364,34.021759,-118.282968
1759012763243,34.02176,-118.282969
1759012793367,34.021759,-118.282968
1759012823518,34.02176,-118.28297
1759012853230,34.021762,-118.282979
1759012883351,34.021761,-118.282977
1759012913379,34.021761,-118.282975
1759012943498,34.021759,-118.282969
1759012973489,34.021759,-118.282969
1759013003354,34.021759,-118.28297
1759013033443,34.021759,-118.28297
1759013063415,34.021759,-118.282967
1759013093413,34.021759,-118.282968
1759013123211,34.021759,-118.282972
1759013154603,34.021756,-118.282965
1759013183438,34.021759,-118.28295
1759013213218,34.021758,-118.282986
1759013243187,34.021761,-118.282979
1759013273192,34.021754,-118.282954
1759013303215,34.021762,-118.282979
1759013333211,34.021757,-118.282942
1759013363203,34.021757,-118.282964
1759013393207,34.021754,-118.282943
1759013423405,34.021756,-118.282946
1759013453442,34.021753,-118.282953
1759013483189,34.021536,-118.2831
1759013513217,34.02122,-118.283147
1759013543177,34.020912,-118.283146
1759013573366,34.020591,-118.283139
1759013603182,34.020314,-118.283007
1759013633172,34.020044,-118.283174
1759013663221,34.019754,-118.283345
1759013693181,34.019497,-118.283346
1759013723162,34.019291,-118.283036
1759013753182,34.019037,-118.283067
1759013783166,34.018739,-118.283257
1759013813167,34.018465,-118.283245
1759013843206,34.01843,-118.282887
1759013873268,34.018466,-118.282517
1759013903212,34.018454,-118.282376
1759013933206,34.01843,-118.282417
1759013963186,34.018276,-118.282485
1759013993182,34.018064,-118.282594
1759014023191,34.018057,-118.282453
1759014053242,34.017795,-118.282421
1759014083922,34.017491,-118.28259
1759014113182,34.017187,-118.282593
1759014143236,34.01701,-118.282572
1759014173751,34.016991,-118.282476
1759014203244,34.017161,-118.282637
1759014233212,34.017003,-118.282622
1759014263802,34.017117,-118.282594
1759014293183,34.017048,-118.282725
1759014323560,34.017025,-118.282807
1759014353424,34.017126,-118.282608
1759014372092,34.017152,-118.283174
1759014384358,34.017039,-118.283394
1759014413183,34.016969,-118.283342
1759014443150,34.017035,-118.282979
1759014473165,34.017068,-118.282722
1759014503169,34.017149,-118.282708
1759014515109,34.016711,-118.282576
1759014533187,34.016953,-118.282654
1759014563554,34.017074,-118.282741
1759014593188,34.017034,-118.282748
1759014623162,34.017128,-118.282754
1759014653183,34.016928,-118.282648
1759014683187,34.017047,-118.28272
1759014713160,34.017112,-118.28271
1759014743746,34.017074,-118.28276
1759014773186,34.017029,-118.282748
1759014803202,34.017165,-118.282691
1759014833172,34.017403,-118.282614
1759014863206,34.017725,-118.282497
1759014893186,34.017944,-118.282338
1759014923412,34.018217,-118.282179
1759014953207,34.018507,-118.282012
1759014983196,34.01855,-118.282208
1759015013382,34.018837,-118.282177
1759015043352,34.019119,-118.281963
1759015073372,34.019451,-118.281756
1759015103166,34.019692,-118.281607
1759015133157,34.01995,-118.281406
1759015163171,34.020252,-118.281211
1759015193171,34.020519,-118.281339
1759015223172,34.020681,-118.281716
1759015253352,34.020834,-118.282063
1759015283172,34.020917,-118.282271
1759015313349,34.020808,-118.282505
1759015343167,34.020489,-118.282726
1759015373358,34.020419,-118.283038
1759015403351,34.020571,-118.283409
1759015433176,34.02073,-118.283775
1759015463351,34.020896,-118.284114
1759015493162,34.021067,-118.28448
1759015523251,34.021292,-118.284543
1759015553178,34.021448,-118.284469
1759015583176,34.021604,-118.284398
1759015613176,34.021716,-118.284722
1759015643162,34.0219,-118.284856
1759015673171,34.022185,-118.284855
1759015703171,34.022416,-118.284755
1759015733156,34.02263,-118.284583
1759015763177,34.022805,-118.2844
1759015793357,34.022725,-118.284131
1759015823141,34.022615,-118.28388
1759015853192,34.022551,-118.283748
1759015883168,34.02254,-118.283761
1759015913187,34.022512,-118.283671
1759015943152,34.022392,-118.283423
1759015973161,34.022245,-118.283173
1759016003141,34.02202,-118.28323
1759016033141,34.021794,-118.28338
1759016063161,34.021654,-118.283207
1759016093151,34.021702,-118.283024
1759016123136,34.021726,-118.282949
1759016153151,34.021805,-118.282932
1759016183131,34.021848,-118.282828
1759016213141,34.02181,-118.282901
1759016243911,34.021784,-118.282975
1759016273409,34.021769,-118.282972
1759016303174,34.021761,-118.282956
1759016333177,34.021758,-118.282947
1759016363171,34.021758,-118.282956
1759016393190,34.021758,-118.282962
1759016423165,34.021758,-118.282963
1759016453365,34.021759,-118.282962
1759016483192,34.021759,-118.282967
1759016513339,34.021759,-118.282965
1759016543176,34.021759,-118.282965
1759016573211,34.02176,-118.282966
1759016603171,34.02176,-118.282968
1759016633195,34.02176,-118.282967
1759016663487,34.02176,-118.282968
1759016693242,34.02176,-118.282969
1759016723203,34.02176,-118.28297
1759016753179,34.02176,-118.28297
1759016783195,34.021755,-118.282945
1759016813164,34.021753,-118.282941
1759016843129,34.021755,-118.282948
1759016873135,34.021756,-118.282947
1759016903121,34.02175,-118.282942
1759016933116,34.021905,-118.282975
1759016963152,34.021639,-118.282902
1759016993156,34.021633,-118.282896
1759017023337,34.021634,-118.282896
1759017053143,34.021634,-118.282896
1759017083306,34.021634,-118.282896
1759017113131,34.021633,-118.282896
1759017143321,34.021633,-118.282896
1759017173306,34.021633,-118.282896
1759017203132,34.021633,-118.282896
1759017233321,34.021633,-118.282896
1759017263157,34.021634,-118.282897
1759017293296,34.021633,-118.282896
1759017323331,34.021633,-118.282896
1759017353144,34.02163,-118.282898
1759017383321,34.021628,-118.282897
1759017413141,34.021627,-118.282896
1759017443124,34.021628,-118.282896
1759017473326,34.021628,-118.282895
1759017503137,34.021627,-118.282895
1759017533286,34.021628,-118.28289
1759017563302,34.021628,-118.282885
1759017593334,34.021627,-118.282882
1759017623336,34.021627,-118.28288
1759017653139,34.021627,-118.28288
1759017683117,34.021627,-118.28288
1759017713297,34.021626,-118.282879
1759017743292,34.021627,-118.28288
1759017773271,34.021627,-118.28288
1759017803126,34.021626,-118.28288
1759017833332,34.021626,-118.28288
1759017863094,34.021626,-118.282879
1759017893326,34.021625,-118.282879
1759017923287,34.021627,-118.28288
1759017953137,34.021626,-118.28288
1759017983147,34.021626,-118.28288
1759018013146,34.021627,-118.28288
1759018043141,34.021629,-118.282879
1759018073112,34.021633,-118.282873
1759018103132,34.021618,-118.28288
1759018133117,34.021616,-118.282884
1759018163116,34.021617,-118.282877
1759018193097,34.021617,-118.282884
1759018223117,34.021611,-118.282902
1759018253107,34.021607,-118.282913
